SFV_1_1_1043 ,-1,0.002118,0.15789474,FALSE
SFV_1_1_1044 ,-1,0.049134,0.21052632,FALSE
SFV_1_1_1045 ,-1,0.050016,0.21052632,FALSE
SFV_1_1_1046 ,-1,0.050016,0.21052632,FALSE
SFV_1_1_1047 ,-1,0.050016,0.21052632,FALSE
SFV_1_1_1048 ,-1,0.049134,0.21052632,FALSE
SFV_1_1_1049 ,-1,0.023521,0.21052632,FALSE
SFV_1_1_105 ,-1,0.008993,0.10526316,FALSE
SFV_1_1_1050 ,-1,0.029445,0.26315789,FALSE
SFV_1_1_1051 ,-1,0.009661,0.10526316,FALSE
SFV_1_1_1052 ,-1,0.040163,0.21052632,FALSE
SFV_1_1_1053 ,-1,0.004352,0.10526316,FALSE
SFV_1_1_1054 ,-1,0.095877,0.21052632,FALSE
SFV_1_1_1055 ,-1,0.006353,0.05263158,FALSE
SFV_1_1_1056 ,-1,0.003003,0.10526316,FALSE
SFV_1_1_1057 ,-1,0.006353,0.05263158,FALSE
SFV_1_1_1058 ,-1,0.01765,0.15789474,FALSE
SFV_1_1_1059 ,-1,0.003003,0.10526316,FALSE
SFV_1_1_106 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1060 ,-1,0.010972,0.05263158,FALSE
SFV_1_1_1061 ,-1,0.006353,0.05263158,FALSE
SFV_1_1_1062 ,-1,0.006353,0.05263158,FALSE
SFV_1_1_1063 ,-1,0.006353,0.05263158,FALSE
SFV_1_1_1064 ,-1,0.005774,0.05263158,FALSE
SFV_1_1_1065 ,-1,0.012126,0.10526316,FALSE
SFV_1_1_1066 ,-1,0.008281,0.10526316,FALSE
SFV_1_1_1067 ,-1,0.012795,0.05263158,FALSE
SFV_1_1_1068 ,-1,0.066424,0.10526316,FALSE
SFV_1_1_1069 ,-1,0.005774,0.05263158,FALSE
SFV_1_1_107 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1070 ,-1,0.005585,0.10526316,FALSE
SFV_1_1_1071 ,-1,0.023315,0.10526316,FALSE
SFV_1_1_1072 ,-1,0.155205,0.10526316,FALSE
SFV_1_1_1073 ,-1,0.008281,0.10526316,FALSE
SFV_1_1_1074 ,-1,0.139086,0.15789474,FALSE
SFV_1_1_1075 ,-1,0.002812,0.10526316,FALSE
SFV_1_1_1076 ,-1,0.001084,0.10526316,FALSE
SFV_1_1_1077 ,-1,0.009661,0.10526316,FALSE
SFV_1_1_1078 ,-1,0.061065,0.10526316,FALSE
SFV_1_1_1079 ,-1,0.002118,0.15789474,FALSE
SFV_1_1_108 ,1,0.023501,0.15789474,FALSE
SFV_1_1_1080 ,-1,0.032033,0.10526316,FALSE
SFV_1_1_1081 ,-1,0.066331,0.15789474,FALSE
SFV_1_1_1082 ,-1,0.003279,0.15789474,FALSE
SFV_1_1_1083 ,-1,0,0.26315789,FALSE
SFV_1_1_1084 ,-1,0.000149,0.21052632,FALSE
SFV_1_1_1085 ,-1,0.002725,0.15789474,FALSE
SFV_1_1_1086 ,-1,0.001005,0.21052632,FALSE
SFV_1_1_1087 ,-1,0.002725,0.15789474,FALSE
SFV_1_1_1088 ,-1,0.00138,0.26315789,FALSE
SFV_1_1_1089 ,-1,0.001371,0.21052632,FALSE
SFV_1_1_109 ,1,0.591639,0.57894737,FALSE
SFV_1_1_1090 ,-1,0.001005,0.21052632,FALSE
SFV_1_1_1091 ,-1,0.00004,0.26315789,FALSE
SFV_1_1_1092 ,-1,0.000653,0.21052632,FALSE
SFV_1_1_1093 ,-1,0,0.26315789,FALSE
SFV_1_1_1094 ,-1,0.00037,0.26315789,FALSE
SFV_1_1_1095 ,-1,0.001371,0.21052632,FALSE
SFV_1_1_1096 ,-1,0,0.21052632,FALSE
SFV_1_1_1097 ,-1,0.000149,0.21052632,FALSE
SFV_1_1_1098 ,-1,0,0.15789474,FALSE
SFV_1_1_1099 ,-1,0,0.26315789,FALSE
SFV_1_1_11 ,-1,0,0.21052632,FALSE
SFV_1_1_110 ,1,0.094774,0.36842105,FALSE
SFV_1_1_1100 ,-1,0,0.26315789,FALSE
SFV_1_1_1101 ,-1,0,0.15789474,FALSE
SFV_1_1_1102 ,-1,0,0.15789474,FALSE
SFV_1_1_1103 ,-1,0,0.21052632,FALSE
SFV_1_1_1104 ,-1,0,0.15789474,FALSE
SFV_1_1_1105 ,-1,0,0.10526316,FALSE
SFV_1_1_1106 ,-1,0,0.10526316,FALSE
SFV_1_1_1107 ,-1,0,0.15789474,FALSE
SFV_1_1_1108 ,-1,0,0.21052632,FALSE
SFV_1_1_1109 ,-1,0,0.10526316,FALSE
SFV_1_1_111 ,-1,0.010816,0.05263158,FALSE
SFV_1_1_1110 ,-1,0,0.15789474,FALSE
SFV_1_1_1111 ,-1,0,0.10526316,FALSE
SFV_1_1_1112 ,-1,0,0.10526316,FALSE
SFV_1_1_1113 ,-1,0,0.10526316,FALSE
SFV_1_1_1114 ,-1,0,0.15789474,FALSE
SFV_1_1_1115 ,-1,0,0.10526316,FALSE
SFV_1_1_1116 ,-1,0,0.15789474,FALSE
SFV_1_1_1117 ,-1,0,0.15789474,FALSE
SFV_1_1_1118 ,-1,0,0.10526316,FALSE
SFV_1_1_1119 ,-1,0,0.26315789,FALSE
SFV_1_1_112 ,1,0.055473,0.15789474,FALSE
SFV_1_1_1120 ,-1,0.000025,0.21052632,FALSE
SFV_1_1_1121 ,-1,0.000044,0.21052632,FALSE
SFV_1_1_1122 ,-1,0.000044,0.21052632,FALSE
SFV_1_1_1123 ,-1,0.000015,0.21052632,FALSE
SFV_1_1_1124 ,-1,0.000493,0.15789474,FALSE
SFV_1_1_1125 ,-1,0.002185,0.21052632,FALSE
SFV_1_1_1126 ,-1,0.000426,0.15789474,FALSE
SFV_1_1_1127 ,-1,0.000003,0.26315789,FALSE
SFV_1_1_1128 ,-1,0.000029,0.26315789,FALSE
SFV_1_1_1129 ,-1,0.000188,0.21052632,FALSE
SFV_1_1_113 ,1,0.118478,0.42105263,FALSE
SFV_1_1_1130 ,-1,0.000044,0.21052632,FALSE
SFV_1_1_1131 ,-1,0.000179,0.21052632,FALSE
SFV_1_1_1132 ,-1,0.000003,0.26315789,FALSE
SFV_1_1_1133 ,-1,0.000008,0.21052632,FALSE
SFV_1_1_1134 ,-1,0.000003,0.26315789,FALSE
SFV_1_1_1135 ,-1,0.000059,0.21052632,FALSE
SFV_1_1_1136 ,-1,0.000262,0.21052632,FALSE
SFV_1_1_1137 ,-1,0.000044,0.21052632,FALSE
SFV_1_1_1138 ,-1,0.000353,0.21052632,FALSE
SFV_1_1_1139 ,-1,0.00011,0.21052632,FALSE
SFV_1_1_114 ,1,0.411712,0.36842105,FALSE
SFV_1_1_1140 ,-1,0.000073,0.21052632,FALSE
SFV_1_1_1141 ,-1,0,0.21052632,FALSE
SFV_1_1_1142 ,-1,0.000366,0.21052632,FALSE
SFV_1_1_1143 ,-1,0.000366,0.21052632,FALSE
SFV_1_1_1144 ,-1,0.000366,0.21052632,FALSE
SFV_1_1_1145 ,-1,0.000168,0.21052632,FALSE
SFV_1_1_1146 ,-1,0.000073,0.21052632,FALSE
SFV_1_1_1147 ,-1,0.000003,0.26315789,FALSE
SFV_1_1_1148 ,-1,0.001025,0.15789474,FALSE
SFV_1_1_1149 ,-1,0.005053,0.10526316,FALSE
SFV_1_1_115 ,-1,0.111589,0.10526316,FALSE
SFV_1_1_1150 ,-1,0.00177,0.15789474,FALSE
SFV_1_1_1151 ,-1,0.003079,0.15789474,FALSE
SFV_1_1_1152 ,-1,0.000011,0.26315789,FALSE
SFV_1_1_1153 ,-1,0.000007,0.26315789,FALSE
SFV_1_1_1154 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1155 ,-1,0.000039,0.21052632,FALSE
SFV_1_1_1156 ,-1,0.000093,0.21052632,FALSE
SFV_1_1_1157 ,-1,0.000011,0.26315789,FALSE
SFV_1_1_1158 ,-1,0.000015,0.26315789,FALSE
SFV_1_1_1159 ,-1,0.000093,0.21052632,FALSE
SFV_1_1_116 ,-1,0.018167,0.21052632,FALSE
SFV_1_1_1160 ,-1,0.000011,0.26315789,FALSE
SFV_1_1_1161 ,-1,0.000039,0.21052632,FALSE
SFV_1_1_1162 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1163 ,-1,0.000093,0.21052632,FALSE
SFV_1_1_1164 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1165 ,-1,0.001539,0.10526316,FALSE
SFV_1_1_1166 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1167 ,-1,0.000011,0.26315789,FALSE
SFV_1_1_1168 ,-1,0.000006,0.26315789,FALSE
SFV_1_1_1169 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_117 ,-1,0.153777,0.05263158,FALSE
SFV_1_1_1170 ,-1,0.000011,0.26315789,FALSE
SFV_1_1_1171 ,-1,0.000061,0.21052632,FALSE
SFV_1_1_1172 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1173 ,-1,0.000246,0.15789474,FALSE
SFV_1_1_1174 ,-1,0.000011,0.26315789,FALSE
SFV_1_1_1175 ,-1,0.000011,0.26315789,FALSE
SFV_1_1_1176 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1177 ,-1,0.000015,0.26315789,FALSE
SFV_1_1_1178 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1179 ,-1,0.000105,0.21052632,FALSE
SFV_1_1_118 ,-1,0.009964,0.10526316,FALSE
SFV_1_1_1180 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1181 ,-1,0.000093,0.21052632,FALSE
SFV_1_1_1182 ,-1,0.000061,0.21052632,FALSE
SFV_1_1_1183 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1184 ,-1,0.000015,0.26315789,FALSE
SFV_1_1_1185 ,-1,0.000093,0.21052632,FALSE
SFV_1_1_1186 ,-1,0.000093,0.21052632,FALSE
SFV_1_1_1187 ,-1,0.000325,0.21052632,FALSE
SFV_1_1_1188 ,-1,0.000061,0.21052632,FALSE
SFV_1_1_1189 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_119 ,-1,0.001024,0.21052632,FALSE
SFV_1_1_1190 ,-1,0.000006,0.26315789,FALSE
SFV_1_1_1191 ,-1,0.000011,0.26315789,FALSE
SFV_1_1_1192 ,-1,0.000017,0.26315789,FALSE
SFV_1_1_1193 ,-1,0.000069,0.21052632,FALSE
SFV_1_1_1194 ,-1,0.000006,0.26315789,FALSE
SFV_1_1_1195 ,-1,0,0.10526316,FALSE
SFV_1_1_1196 ,-1,0,0.10526316,FALSE
SFV_1_1_1197 ,-1,0.109664,0.15789474,FALSE
SFV_1_1_1198 ,-1,0.004577,0.15789474,FALSE
SFV_1_1_1199 ,-1,0.007509,0.15789474,FALSE
SFV_1_1_12 ,-1,0,0.15789474,FALSE
SFV_1_1_120 ,-1,0.016956,0.10526316,FALSE
SFV_1_1_1200 ,-1,0.007509,0.15789474,FALSE
SFV_1_1_1201 ,-1,0.007509,0.15789474,FALSE
SFV_1_1_1202 ,-1,0.012963,0.10526316,FALSE
SFV_1_1_1203 ,-1,0.109664,0.15789474,FALSE
SFV_1_1_1204 ,-1,0.009014,0.10526316,FALSE
SFV_1_1_1205 ,-1,0.004577,0.15789474,FALSE
SFV_1_1_1206 ,-1,0.003814,0.10526316,FALSE
SFV_1_1_1207 ,-1,0.007509,0.15789474,FALSE
SFV_1_1_1208 ,-1,0.009014,0.10526316,FALSE
SFV_1_1_1209 ,-1,0.004581,0.05263158,FALSE
SFV_1_1_121 ,-1,0,0.05263158,FALSE
SFV_1_1_1210 ,-1,0.015543,0.05263158,FALSE
SFV_1_1_1211 ,-1,0.015543,0.05263158,FALSE
SFV_1_1_1212 ,-1,0.007509,0.15789474,FALSE
SFV_1_1_1213 ,-1,0.128977,0.10526316,FALSE
SFV_1_1_1214 ,-1,0.009014,0.10526316,FALSE
SFV_1_1_1215 ,-1,0.009014,0.10526316,FALSE
SFV_1_1_1216 ,-1,0.021406,0.10526316,FALSE
SFV_1_1_1217 ,-1,0.003212,0.21052632,FALSE
SFV_1_1_1218 ,1,0.155178,0.26315789,FALSE
SFV_1_1_1219 ,-1,0.002466,0.26315789,FALSE
SFV_1_1_122 ,-1,0.003637,0.21052632,FALSE
SFV_1_1_1220 ,-1,0,0.21052632,FALSE
SFV_1_1_1221 ,-1,0.023553,0.15789474,FALSE
SFV_1_1_1222 ,-1,0,0.15789474,FALSE
SFV_1_1_1223 ,-1,0.004003,0.26315789,FALSE
SFV_1_1_1224 ,1,0.007051,0.26315789,FALSE
SFV_1_1_1225 ,1,0.942894,0.47368421,FALSE
SFV_1_1_1226 ,-1,0.000038,0.21052632,FALSE
SFV_1_1_1227 ,-1,0.000614,0.15789474,FALSE
SFV_1_1_1228 ,-1,0.019661,0.10526316,FALSE
SFV_1_1_1229 ,-1,0,0.21052632,FALSE
SFV_1_1_123 ,-1,0.003637,0.21052632,FALSE
SFV_1_1_1230 ,-1,0,0.21052632,FALSE
SFV_1_1_1231 ,-1,0,0.21052632,FALSE
SFV_1_1_1232 ,-1,0,0.21052632,FALSE
SFV_1_1_1233 ,-1,0,0.10526316,FALSE
SFV_1_1_1234 ,-1,0,0.21052632,FALSE
SFV_1_1_1235 ,1,0.034601,0.26315789,FALSE
SFV_1_1_1236 ,-1,0,0.21052632,FALSE
SFV_1_1_1237 ,-1,0.067752,0.21052632,FALSE
SFV_1_1_1238 ,-1,0.000016,0.15789474,FALSE
SFV_1_1_1239 ,1,0.718386,0.89473684,FALSE
SFV_1_1_124 ,-1,0.015523,0.15789474,FALSE
SFV_1_1_1240 ,-1,0.011934,0.21052632,FALSE
SFV_1_1_1241 ,-1,0.018107,0.10526316,FALSE
SFV_1_1_1242 ,-1,0.01265,0.21052632,FALSE
SFV_1_1_1243 ,-1,0.013099,0.21052632,FALSE
SFV_1_1_1244 ,-1,0.000614,0.21052632,FALSE
SFV_1_1_1245 ,-1,0.02621,0.15789474,FALSE
SFV_1_1_1246 ,-1,0,0.05263158,FALSE
SFV_1_1_1247 ,-1,0.000101,0.21052632,FALSE
SFV_1_1_1248 ,-1,0.000019,0.21052632,FALSE
SFV_1_1_1249 ,-1,0,0.10526316,FALSE
SFV_1_1_125 ,-1,0.025928,0.15789474,FALSE
SFV_1_1_1250 ,-1,0,0.21052632,FALSE
SFV_1_1_1251 ,-1,0.128977,0.10526316,FALSE
SFV_1_1_1252 ,-1,0.010816,0.05263158,FALSE
SFV_1_1_1253 ,1,0.010278,0.42105263,FALSE
SFV_1_1_1254 ,-1,0.00397,0.47368421,FALSE
SFV_1_1_1255 ,-1,0.084983,0.10526316,FALSE
SFV_1_1_1256 ,-1,0.004761,1,FALSE
SFV_1_1_1257 ,-1,0.015081,0.36842105,FALSE
SFV_1_1_1258 ,-1,0.30264,0.15789474,FALSE
SFV_1_1_1259 ,-1,0.246568,0.05263158,FALSE
SFV_1_1_126 ,-1,0.010373,0.15789474,FALSE
SFV_1_1_1260 ,-1,0.051179,0.10526316,FALSE
SFV_1_1_1261 ,-1,0,0.21052632,FALSE
SFV_1_1_1262 ,-1,0.001024,0.21052632,FALSE
SFV_1_1_1263 ,-1,0,0.21052632,FALSE
SFV_1_1_1264 ,-1,0.001024,0.21052632,FALSE
SFV_1_1_1265 ,-1,0,0.21052632,FALSE
SFV_1_1_1266 ,-1,0,0.21052632,FALSE
SFV_1_1_1267 ,-1,0,0.21052632,FALSE
SFV_1_1_1268 ,-1,0,0.10526316,FALSE
SFV_1_1_1269 ,-1,0.002759,0.21052632,FALSE
SFV_1_1_127 ,-1,0.012404,0.10526316,FALSE
SFV_1_1_1270 ,-1,0,0.21052632,FALSE
SFV_1_1_1271 ,-1,0.067752,0.21052632,FALSE
SFV_1_1_1272 ,-1,0.008435,0.21052632,FALSE
SFV_1_1_1273 ,-1,0.006726,0.15789474,FALSE
SFV_1_1_1274 ,-1,0.015534,0.15789474,FALSE
SFV_1_1_1275 ,-1,0.009688,0.21052632,FALSE
SFV_1_1_1276 ,-1,0.002474,0.15789474,FALSE
SFV_1_1_1277 ,-1,0.002155,0.05263158,FALSE
SFV_1_1_1278 ,-1,0.002514,0.05263158,FALSE
SFV_1_1_1279 ,-1,0.002725,0.15789474,FALSE
SFV_1_1_128 ,-1,0.001863,0.21052632,FALSE
SFV_1_1_1280 ,-1,0.000202,0.21052632,FALSE
SFV_1_1_1281 ,-1,0.000061,0.21052632,FALSE
SFV_1_1_1282 ,-1,0,0.10526316,FALSE
SFV_1_1_1283 ,-1,0.010816,0.05263158,FALSE
SFV_1_1_1284 ,-1,0.010816,0.05263158,FALSE
SFV_1_1_1285 ,-1,0.246568,0.05263158,FALSE
SFV_1_1_1286 ,-1,0.081946,0.42105263,FALSE
SFV_1_1_1287 ,-1,0.364095,0.42105263,FALSE
SFV_1_1_1288 ,-1,0,0.21052632,FALSE
SFV_1_1_1289 ,1,0.193256,0.15789474,FALSE
SFV_1_1_129 ,-1,0.001222,0.15789474,FALSE
SFV_1_1_1290 ,-1,0.011181,0.15789474,FALSE
SFV_1_1_1291 ,-1,0,0.21052632,FALSE
SFV_1_1_1292 ,-1,0.000614,0.15789474,FALSE
SFV_1_1_1293 ,1,0.208456,0.36842105,FALSE
SFV_1_1_1294 ,1,0,0.31578947,FALSE
SFV_1_1_1295 ,1,0,0.36842105,FALSE
SFV_1_1_1296 ,-1,0.001025,0.21052632,FALSE
SFV_1_1_1297 ,-1,0,0.21052632,FALSE
SFV_1_1_1298 ,-1,0,0.21052632,FALSE
SFV_1_1_1299 ,-1,0,0.21052632,FALSE
SFV_1_1_13 ,-1,0.012709,0.21052632,FALSE
SFV_1_1_130 ,-1,0,0.21052632,FALSE
SFV_1_1_1300 ,1,0.003235,0.36842105,FALSE
SFV_1_1_1301 ,-1,0.001024,0.21052632,FALSE
SFV_1_1_1302 ,1,0.029366,0.47368421,FALSE
SFV_1_1_1303 ,1,0.003231,0.36842105,FALSE
SFV_1_1_1304 ,1,0,0.26315789,FALSE
SFV_1_1_1305 ,-1,0,0.21052632,FALSE
SFV_1_1_1306 ,1,0,0.36842105,FALSE
SFV_1_1_1307 ,-1,0.000728,0.21052632,FALSE
SFV_1_1_1308 ,-1,0.000074,0.21052632,FALSE
SFV_1_1_1309 ,-1,0,0.26315789,FALSE
SFV_1_1_131 ,-1,0.068782,0.10526316,FALSE
SFV_1_1_1310 ,1,0.034601,0.26315789,FALSE
SFV_1_1_1311 ,-1,0.002759,0.21052632,FALSE
SFV_1_1_1312 ,1,0.509749,0.15789474,FALSE
SFV_1_1_1313 ,-1,0.016956,0.10526316,FALSE
SFV_1_1_1314 ,1,0,0.31578947,FALSE
SFV_1_1_1315 ,-1,0.009583,0.21052632,FALSE
SFV_1_1_1316 ,-1,0.014148,0.21052632,FALSE
SFV_1_1_1317 ,-1,0.003637,0.21052632,FALSE
SFV_1_1_1318 ,-1,0.021912,0.15789474,FALSE
SFV_1_1_1319 ,-1,0.047049,0.10526316,FALSE
SFV_1_1_132 ,-1,0.002725,0.15789474,FALSE
SFV_1_1_1320 ,-1,0.063747,0.15789474,FALSE
SFV_1_1_1321 ,-1,0.07187,0.15789474,FALSE
SFV_1_1_1322 ,1,0.110481,0.31578947,FALSE
SFV_1_1_1323 ,-1,0.000816,0.15789474,FALSE
SFV_1_1_1324 ,-1,0,0.21052632,FALSE
SFV_1_1_1325 ,-1,0.040163,0.21052632,FALSE
SFV_1_1_1326 ,-1,0.000816,0.15789474,FALSE
SFV_1_1_1327 ,-1,0.00111,0.15789474,FALSE
SFV_1_1_1328 ,-1,0.003284,0.10526316,FALSE
SFV_1_1_1329 ,-1,0.004358,0.05263158,FALSE
SFV_1_1_133 ,-1,0,0.10526316,FALSE
SFV_1_1_1330 ,1,0.159188,0.57894737,FALSE
SFV_1_1_1331 ,-1,0.004539,0.21052632,FALSE
SFV_1_1_1332 ,1,0.006912,0.42105263,FALSE
SFV_1_1_1333 ,-1,0.000109,0.21052632,FALSE
SFV_1_1_1334 ,1,0.00087,0.31578947,FALSE
SFV_1_1_1335 ,-1,0.000109,0.21052632,FALSE
SFV_1_1_1336 ,-1,0,0.21052632,FALSE
SFV_1_1_1337 ,-1,0,0.21052632,FALSE
SFV_1_1_1338 ,-1,0,0.21052632,FALSE
SFV_1_1_1339 ,-1,0,0.10526316,FALSE
SFV_1_1_134 ,-1,0.000007,0.21052632,FALSE
SFV_1_1_1340 ,1,0.000003,0.68421053,FALSE
SFV_1_1_1341 ,-1,0.000943,0.15789474,FALSE
SFV_1_1_1342 ,-1,0.000061,0.21052632,FALSE
SFV_1_1_1343 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1344 ,1,0.001448,0.26315789,FALSE
SFV_1_1_1345 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1346 ,1,0.001448,0.26315789,FALSE
SFV_1_1_1347 ,-1,0.000061,0.21052632,FALSE
SFV_1_1_1348 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1349 ,-1,0.000061,0.21052632,FALSE
SFV_1_1_135 ,-1,0.000007,0.21052632,FALSE
SFV_1_1_1350 ,1,0.053868,0.15789474,FALSE
SFV_1_1_1351 ,-1,0,0.21052632,FALSE
SFV_1_1_1352 ,-1,0,0.21052632,FALSE
SFV_1_1_1353 ,1,0.039086,0.15789474,FALSE
SFV_1_1_1354 ,-1,0.128977,0.10526316,FALSE
SFV_1_1_1355 ,-1,0.004581,0.05263158,FALSE
SFV_1_1_1356 ,1,0.032728,0.21052632,FALSE
SFV_1_1_1357 ,1,0.131427,0.26315789,FALSE
SFV_1_1_1358 ,1,0.155178,0.26315789,FALSE
SFV_1_1_1359 ,-1,0.045991,0.15789474,FALSE
SFV_1_1_136 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1360 ,-1,0,0.21052632,FALSE
SFV_1_1_1361 ,-1,0.000075,0.21052632,FALSE
SFV_1_1_1362 ,-1,0.000038,0.21052632,FALSE
SFV_1_1_1363 ,-1,0.000075,0.21052632,FALSE
SFV_1_1_1364 ,-1,0.000075,0.21052632,FALSE
SFV_1_1_1365 ,-1,0.001223,0.15789474,FALSE
SFV_1_1_1366 ,-1,0.019661,0.10526316,FALSE
SFV_1_1_1367 ,-1,0.001223,0.15789474,FALSE
SFV_1_1_1368 ,-1,0.0054,0.10526316,FALSE
SFV_1_1_1369 ,1,0.99983,0.73684211,FALSE
SFV_1_1_137 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1370 ,1,0.003231,0.36842105,FALSE
SFV_1_1_1371 ,-1,0,0.21052632,FALSE
SFV_1_1_1372 ,1,0.532989,0.26315789,FALSE
SFV_1_1_1373 ,-1,0,0.21052632,FALSE
SFV_1_1_1374 ,1,0.958224,0.57894737,FALSE
SFV_1_1_1375 ,-1,0.039799,0.21052632,FALSE
SFV_1_1_1376 ,-1,0,0.21052632,FALSE
SFV_1_1_1377 ,-1,0,0.21052632,FALSE
SFV_1_1_1378 ,-1,0,0.21052632,FALSE
SFV_1_1_1379 ,-1,0,0.21052632,FALSE
SFV_1_1_138 ,-1,0.000053,0.21052632,FALSE
SFV_1_1_1380 ,-1,0,0.21052632,FALSE
SFV_1_1_1381 ,-1,0,0.31578947,FALSE
SFV_1_1_1382 ,-1,0.001024,0.21052632,FALSE
SFV_1_1_1383 ,-1,0.001024,0.21052632,FALSE
SFV_1_1_1384 ,-1,0.001024,0.21052632,FALSE
SFV_1_1_1385 ,-1,0.001024,0.21052632,FALSE
SFV_1_1_1386 ,-1,0.019456,0.21052632,FALSE
SFV_1_1_1387 ,-1,0.039799,0.21052632,FALSE
SFV_1_1_1388 ,-1,0.039799,0.21052632,FALSE
SFV_1_1_1389 ,-1,0.001025,0.21052632,FALSE
SFV_1_1_139 ,-1,0.000061,0.21052632,FALSE
SFV_1_1_1390 ,-1,0.001025,0.21052632,FALSE
SFV_1_1_1391 ,-1,0,0.21052632,FALSE
SFV_1_1_1392 ,-1,0.001025,0.21052632,FALSE
SFV_1_1_1393 ,-1,0.039799,0.21052632,FALSE
SFV_1_1_1394 ,-1,0,0.21052632,FALSE
SFV_1_1_1395 ,-1,0,0.21052632,FALSE
SFV_1_1_1396 ,-1,0,0.21052632,FALSE
SFV_1_1_1397 ,-1,0,0.21052632,FALSE
SFV_1_1_1398 ,-1,0,0.21052632,FALSE
SFV_1_1_1399 ,-1,0,0.21052632,FALSE
SFV_1_1_14 ,-1,0.001816,0.21052632,FALSE
SFV_1_1_140 ,-1,0.000093,0.21052632,FALSE
SFV_1_1_1400 ,-1,0.000109,0.21052632,FALSE
